product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B0157095519,Producto Electronics 291,Electronics,1815.0,3946.0,54.0,3.9,9613.0
B0893256920,Producto Home&Kitchen 292,Home&Kitchen,236.0,621.0,62.0,3.8,1049.0
B0463064801,Producto Computers&Accessories 293,Computers&Accessories,1985.0,3202.0,38.0,3.9,8208.0
B0386050620,Producto Electronics 294,Electronics,6627.0,10519.0,37.0,3.7,837.0
B0196408972,Producto Computers&Accessories 295,Computers&Accessories,1135.0,2702.0,58.0,4.0,66.0
B0885742936,Producto Home&Kitchen 296,Home&Kitchen,296.0,1097.0,73.0,4.0,3854.0
B0347065318,Producto Electronics 297,Electronics,4384.0,7970.0,45.0,3.9,3588.0
B0432480637,Producto Computers&Accessories 298,Computers&Accessories,551.0,1378.0,60.0,3.9,13648.0
B0251161404,Producto Electronics 299,Electronics,3768.0,6610.0,43.0,4.3,1720.0
B0486450859,Producto Electronics 300,Electronics,1370.0,2076.0,34.0,4.1,20242.0
B0845874416,Producto Computers&Accessories 301,Computers&Accessories,670.0,1488.0,55.0,3.6,4703.0
B0903497149,Producto Computers&Accessories 302,Computers&Accessories,1608.0,3574.0,55.0,4.3,5115.0
B0721489784,Producto Home&Kitchen 303,Home&Kitchen,1336.0,2905.0,54.0,4.2,4810.0
B0203241131,Producto Home&Kitchen 304,Home&Kitchen,738.0,1153.0,36.0,4.1,1075.0
B0241384239,Producto Health&PersonalCare 305,Health&PersonalCare,513.0,1140.0,55.0,4.3,4125.0
B0849165769,Producto Computers&Accessories 306,Computers&Accessories,1701.0,2744.0,38.0,4.0,5186.0
B0368225594,Producto Electronics 307,Electronics,387.0,1681.0,77.0,4.3,14636.0
B0145384376,Producto Home&Kitchen 308,Home&Kitchen,405.0,900.0,55.0,3.9,3266.0
B0365488606,Producto Electronics 309,Electronics,2390.0,4878.0,51.0,4.3,6398.0
B0434456299,Producto Computers&Accessories 310,Computers&Accessories,2230.0,5186.0,57.0,4.1,9900.0
B0297960714,Producto Electronics 311,Electronics,4884.0,6691.0,27.0,3.6,1980.0
B0992550844,Producto Electronics 312,Electronics,3041.0,6757.0,55.0,4.3,12720.0
B0117948981,Producto Car&Motorbike 313,Car&Motorbike,190.0,359.0,47.0,4.0,7236.0
B0530007283,Producto MusicalInstruments 314,MusicalInstruments,2090.0,4179.0,50.0,3.9,8763.0
B0101817324,Producto Home&Kitchen 315,Home&Kitchen,1188.0,2014.0,41.0,3.9,412.0
B0546657569,Producto Computers&Accessories 316,Computers&Accessories,1303.0,2555.0,49.0,3.9,3347.0
B0384976122,Producto Electronics 317,Electronics,4407.0,5310.0,17.0,4.0,1661.0
B0333491795,Producto Electronics 318,Electronics,269.0,585.0,54.0,3.8,301.0
B0292794246,Producto Electronics 319,Electronics,93.0,233.0,60.0,3.6,8717.0
B0595663584,Producto Computers&Accessories 320,Computers&Accessories,1083.0,2519.0,57.0,3.7,718.0
B0412056381,Producto Home&Kitchen 321,Home&Kitchen,547.0,1190.0,54.0,4.1,14644.0
B0407450680,Producto Home&Kitchen 322,Home&Kitchen,712.0,1047.0,32.0,3.9,3483.0
B0472535010,Producto Electronics 323,Electronics,1909.0,4545.0,58.0,4.4,9009.0
B0401713404,Producto Car&Motorbike 324,Car&Motorbike,682.0,1450.0,53.0,4.0,2631.0
B0541286475,Producto Home&Kitchen 325,Home&Kitchen,396.0,1583.0,75.0,4.3,15059.0
B0715793796,Producto Computers&Accessories 326,Computers&Accessories,2788.0,3872.0,28.0,3.8,3044.0
B0406035531,Producto Computers&Accessories 327,Computers&Accessories,981.0,1344.0,27.0,3.8,5014.0
B0632448220,Producto Computers&Accessories 328,Computers&Accessories,1475.0,2681.0,45.0,4.0,10743.0
B0270830242,Producto Electronics 329,Electronics,907.0,1929.0,53.0,4.0,8266.0
B0333260836,Producto Computers&Accessories 330,Computers&Accessories,99.0,282.0,65.0,4.0,3679.0
B0813768379,Producto Home&Kitchen 331,Home&Kitchen,315.0,985.0,68.0,3.8,4627.0
B0904347584,Producto Electronics 332,Electronics,4724.0,6846.0,31.0,3.5,5865.0
B0992125071,Producto Electronics 333,Electronics,1078.0,1563.0,31.0,4.2,3239.0
B0382470429,Producto Electronics 334,Electronics,2603.0,4566.0,43.0,4.2,4827.0
B0713423048,Producto Electronics 335,Electronics,4428.0,6236.0,29.0,3.8,4350.0
B0937126441,Producto OfficeProducts 336,OfficeProducts,651.0,1122.0,42.0,4.1,2471.0
B0542541116,Producto Home&Kitchen 337,Home&Kitchen,447.0,721.0,38.0,3.9,3573.0
B0611601097,Producto Computers&Accessories 338,Computers&Accessories,665.0,1109.0,40.0,4.3,5716.0
B0763416780,Producto Electronics 339,Electronics,2159.0,3427.0,37.0,3.6,3812.0
B0394652861,Producto Computers&Accessories 340,Computers&Accessories,1753.0,2541.0,31.0,3.9,4039.0
B0858419795,Producto Computers&Accessories 341,Computers&Accessories,1287.0,3300.0,61.0,4.0,3662.0
B0230301788,Producto Electronics 342,Electronics,2501.0,5321.0,53.0,4.1,6189.0
B0820480703,Producto Computers&Accessories 343,Computers&Accessories,6278.0,10126.0,38.0,4.4,13645.0
B0290873528,Producto Computers&Accessories 344,Computers&Accessories,2028.0,5482.0,63.0,4.0,4895.0
B0174135363,Producto Computers&Accessories 345,Computers&Accessories,1174.0,1565.0,25.0,4.2,4677.0
B0127833645,Producto Home&Kitchen 346,Home&Kitchen,1563.0,4597.0,66.0,4.0,4945.0
B0208968816,Producto Electronics 347,Electronics,386.0,1206.0,68.0,4.4,17582.0
B0225303323,Producto Computers&Accessories 348,Computers&Accessories,494.0,838.0,41.0,4.2,3651.0
B0407993060,Producto Computers&Accessories 349,Computers&Accessories,2425.0,3619.0,33.0,3.9,1461.0
B0291207032,Producto Computers&Accessories 350,Computers&Accessories,695.0,1696.0,59.0,3.9,8559.0
B0484977410,Producto OfficeProducts 351,OfficeProducts,1143.0,1759.0,35.0,4.1,3099.0
B0985474852,Producto Home&Kitchen 352,Home&Kitchen,1009.0,1940.0,48.0,3.8,6982.0
B0886193327,Producto Electronics 353,Electronics,1197.0,3068.0,61.0,4.1,3439.0
B0848010130,Producto Electronics 354,Electronics,2102.0,2880.0,27.0,3.9,1036.0
B0271349842,Producto Home&Kitchen 355,Home&Kitchen,420.0,1049.0,60.0,4.2,5412.0
B0317227024,Producto Electronics 356,Electronics,266.0,337.0,21.0,3.9,608.0
B0236671697,Producto Computers&Accessories 357,Computers&Accessories,465.0,948.0,51.0,3.8,5459.0
B0578665169,Producto Toys&Games 358,Toys&Games,271.0,424.0,36.0,4.3,9051.0
B0319963256,Producto Computers&Accessories 359,Computers&Accessories,1966.0,4369.0,55.0,4.1,20195.0
B0888803158,Producto Computers&Accessories 360,Computers&Accessories,770.0,1283.0,40.0,4.0,2543.0
B0723224136,Producto Home&Kitchen 361,Home&Kitchen,876.0,1652.0,47.0,4.1,2242.0
B0460780329,Producto Computers&Accessories 362,Computers&Accessories,830.0,1805.0,54.0,3.6,7528.0
B0663810076,Producto Computers&Accessories 363,Computers&Accessories,573.0,955.0,40.0,4.6,10051.0
B0253799745,Producto Toys&Games 364,Toys&Games,578.0,917.0,37.0,4.0,7729.0
B0692838267,Producto Computers&Accessories 365,Computers&Accessories,822.0,2054.0,60.0,3.5,15592.0
B0449838992,Producto Car&Motorbike 366,Car&Motorbike,1252.0,2608.0,52.0,4.4,5820.0
B0266057976,Producto HomeImprovement 367,HomeImprovement,455.0,722.0,37.0,3.8,16730.0
B0527826807,Producto Electronics 368,Electronics,901.0,1916.0,53.0,4.3,3998.0
B0687987052,Producto Electronics 369,Electronics,4122.0,5974.0,31.0,4.0,1942.0
B0669986462,Producto Electronics 370,Electronics,1616.0,2886.0,44.0,3.6,1653.0
B0253923675,Producto Electronics 371,Electronics,3857.0,6323.0,39.0,4.1,1898.0
B0540353770,Producto Electronics 372,Electronics,1463.0,2120.0,31.0,4.0,15525.0
B0114414191,Producto Home&Kitchen 373,Home&Kitchen,754.0,1396.0,46.0,4.3,13118.0
B0429900851,Producto Electronics 374,Electronics,1409.0,1985.0,29.0,4.1,14876.0
B0594674342,Producto Electronics 375,Electronics,532.0,1613.0,67.0,3.7,435.0
B0113132347,Producto MusicalInstruments 376,MusicalInstruments,148.0,198.0,25.0,4.2,922.0
B0984288349,Producto Electronics 377,Electronics,2972.0,9007.0,67.0,4.0,4077.0
B0266696175,Producto Home&Kitchen 378,Home&Kitchen,582.0,832.0,30.0,4.5,3027.0
B0798372530,Producto Electronics 379,Electronics,1838.0,4838.0,62.0,4.0,6361.0
B0249747923,Producto Electronics 380,Electronics,2275.0,2917.0,22.0,3.9,3300.0
B0489072481,Producto Home&Kitchen 381,Home&Kitchen,1690.0,2770.0,39.0,3.8,1251.0
B0437992205,Producto Computers&Accessories 382,Computers&Accessories,109.0,351.0,69.0,3.9,3024.0
B0542730201,Producto OfficeProducts 383,OfficeProducts,164.0,779.0,79.0,3.9,4511.0
B0126555561,Producto Home&Kitchen 384,Home&Kitchen,1112.0,2138.0,48.0,4.3,1461.0
B0661297202,Producto Home&Kitchen 385,Home&Kitchen,601.0,1307.0,54.0,3.7,3687.0
B0860064874,Producto Electronics 386,Electronics,790.0,1756.0,55.0,4.3,1694.0
B0575322577,Producto Electronics 387,Electronics,426.0,591.0,28.0,4.2,3469.0
B0753338879,Producto Home&Kitchen 388,Home&Kitchen,412.0,723.0,43.0,4.4,2065.0
B0338118570,Producto Home&Kitchen 389,Home&Kitchen,76.0,151.0,50.0,4.0,9783.0
B0748405064,Producto Health&PersonalCare 390,Health&PersonalCare,715.0,841.0,15.0,3.7,3698.0
B0737181267,Producto Computers&Accessories 391,Computers&Accessories,1411.0,2940.0,52.0,4.0,6642.0
B0104178236,Producto Computers&Accessories 392,Computers&Accessories,2751.0,3768.0,27.0,4.1,6741.0
B0458497897,Producto Home&Kitchen 393,Home&Kitchen,390.0,541.0,28.0,4.0,5419.0
B0774669149,Producto Electronics 394,Electronics,812.0,1231.0,34.0,4.1,8676.0
B0274826046,Producto Toys&Games 395,Toys&Games,473.0,1101.0,57.0,4.4,6820.0
B0220489113,Producto OfficeProducts 396,OfficeProducts,638.0,952.0,33.0,4.1,7183.0
B0287804926,Producto Computers&Accessories 397,Computers&Accessories,124.0,311.0,60.0,4.1,7332.0
B0107572830,Producto Home&Kitchen 398,Home&Kitchen,304.0,692.0,56.0,3.5,5118.0
B0210103074,Producto Home&Kitchen 399,Home&Kitchen,1260.0,3500.0,64.0,3.8,844.0
B0615451714,Producto Electronics 400,Electronics,3698.0,5778.0,36.0,3.9,1305.0
B0103566375,Producto HomeImprovement 401,HomeImprovement,481.0,816.0,41.0,3.4,3768.0
B0217654268,Producto Computers&Accessories 402,Computers&Accessories,458.0,674.0,32.0,3.7,1533.0
B0829372805,Producto Home&Kitchen 403,Home&Kitchen,365.0,529.0,31.0,3.9,3339.0
B0316509568,Producto Electronics 404,Electronics,655.0,2341.0,72.0,4.1,3557.0
B0820830899,Producto OfficeProducts 405,OfficeProducts,91.0,171.0,47.0,4.2,3085.0
B0266523237,Producto Computers&Accessories 406,Computers&Accessories,3209.0,4719.0,32.0,3.9,3740.0
B0417238177,Producto Electronics 407,Electronics,4971.0,7101.0,30.0,4.0,2867.0
B0980659314,Producto HomeImprovement 408,HomeImprovement,204.0,335.0,39.0,3.9,11183.0
B0733006331,Producto Electronics 409,Electronics,4286.0,10990.0,61.0,4.1,1096.0
B0409805190,Producto Electronics 410,Electronics,706.0,2277.0,69.0,4.2,9710.0
B0420302922,Producto Car&Motorbike 411,Car&Motorbike,301.0,1255.0,76.0,4.5,13735.0
B0446771978,Producto Car&Motorbike 412,Car&Motorbike,295.0,844.0,65.0,3.9,15201.0
B0787579939,Producto Computers&Accessories 413,Computers&Accessories,452.0,766.0,41.0,4.0,4460.0
B0372951955,Producto Home&Kitchen 414,Home&Kitchen,261.0,931.0,72.0,4.3,11195.0
B0350022206,Producto Computers&Accessories 415,Computers&Accessories,111.0,318.0,65.0,3.7,12880.0
B0539693391,Producto Electronics 416,Electronics,1024.0,2498.0,59.0,4.6,3683.0
B0186584510,Producto Electronics 417,Electronics,1084.0,3098.0,65.0,4.4,7098.0
B0684918468,Producto Home&Kitchen 418,Home&Kitchen,936.0,1485.0,37.0,3.5,2501.0
B0362765597,Producto Home&Kitchen 419,Home&Kitchen,98.0,273.0,64.0,4.2,10144.0
B0598985373,Producto Home&Kitchen 420,Home&Kitchen,70.0,293.0,76.0,3.9,1219.0
B0634376294,Producto Home&Kitchen 421,Home&Kitchen,1020.0,1436.0,29.0,3.9,9350.0
B0990401135,Producto Electronics 422,Electronics,694.0,1120.0,38.0,4.1,5336.0
B0912637924,Producto Computers&Accessories 423,Computers&Accessories,717.0,1749.0,59.0,4.3,4599.0
B0968115424,Producto Electronics 424,Electronics,5178.0,7614.0,32.0,3.8,3427.0
B0947286867,Producto Computers&Accessories 425,Computers&Accessories,256.0,639.0,60.0,3.9,10750.0
B0371719925,Producto Computers&Accessories 426,Computers&Accessories,537.0,976.0,45.0,4.1,7043.0
B0318324629,Producto OfficeProducts 427,OfficeProducts,493.0,1297.0,62.0,4.2,5618.0
B0954280040,Producto Computers&Accessories 428,Computers&Accessories,142.0,308.0,54.0,3.8,3607.0
B0284634361,Producto Electronics 429,Electronics,1727.0,2831.0,39.0,4.5,4513.0
B0320891836,Producto Electronics 430,Electronics,1409.0,4145.0,66.0,3.9,8601.0
B0315675924,Producto Home&Kitchen 431,Home&Kitchen,1193.0,2339.0,49.0,4.3,4070.0
B0443668981,Producto Computers&Accessories 432,Computers&Accessories,476.0,1441.0,67.0,4.2,9446.0
B0958257690,Producto Electronics 433,Electronics,543.0,1005.0,46.0,4.2,2022.0
B0771287909,Producto Electronics 434,Electronics,1758.0,3995.0,56.0,3.9,2290.0
B0995732642,Producto Home&Kitchen 435,Home&Kitchen,900.0,1526.0,41.0,3.5,3138.0
B0582237221,Producto Electronics 436,Electronics,5565.0,10305.0,46.0,4.0,3662.0
B0514275815,Producto Home&Kitchen 437,Home&Kitchen,531.0,931.0,43.0,4.0,2246.0
B0917289531,Producto Home&Kitchen 438,Home&Kitchen,555.0,1541.0,64.0,3.8,1422.0
B0685415493,Producto Electronics 439,Electronics,2146.0,3022.0,29.0,4.2,1800.0
B0881182751,Producto Electronics 440,Electronics,836.0,1130.0,26.0,4.0,11250.0
B0526356047,Producto Health&PersonalCare 441,Health&PersonalCare,406.0,606.0,33.0,3.8,1802.0
B0723679451,Producto Computers&Accessories 442,Computers&Accessories,1963.0,4268.0,54.0,4.2,5523.0
B0829675727,Producto Computers&Accessories 443,Computers&Accessories,1549.0,3296.0,53.0,4.2,2732.0
B0279974554,Producto Home&Kitchen 444,Home&Kitchen,282.0,671.0,58.0,3.8,3390.0
B0333107842,Producto Toys&Games 445,Toys&Games,169.0,604.0,72.0,4.4,13772.0
B0229099476,Producto Health&PersonalCare 446,Health&PersonalCare,728.0,1120.0,35.0,4.6,4198.0
B0620837477,Producto Home&Kitchen 447,Home&Kitchen,418.0,951.0,56.0,3.7,3029.0
B0255792381,Producto Computers&Accessories 448,Computers&Accessories,1652.0,4588.0,64.0,4.0,2910.0
B0732654437,Producto Electronics 449,Electronics,1247.0,2833.0,56.0,4.1,15494.0
B0970988573,Producto Home&Kitchen 450,Home&Kitchen,776.0,1124.0,31.0,4.6,3621.0
B0124762389,Producto Computers&Accessories 451,Computers&Accessories,1539.0,4159.0,63.0,3.9,4921.0
B0405340434,Producto Computers&Accessories 452,Computers&Accessories,3340.0,7106.0,53.0,3.8,708.0
B0983592478,Producto HomeImprovement 453,HomeImprovement,519.0,824.0,37.0,3.7,8219.0
B0343302675,Producto Electronics 454,Electronics,620.0,2383.0,74.0,4.4,4425.0
B0652653458,Producto Computers&Accessories 455,Computers&Accessories,756.0,1095.0,31.0,3.8,11009.0
B0577637505,Producto Electronics 456,Electronics,1198.0,1516.0,21.0,3.7,2660.0
B0256529318,Producto Computers&Accessories 457,Computers&Accessories,628.0,1163.0,46.0,4.1,7399.0
B0600437594,Producto Electronics 458,Electronics,1088.0,2133.0,49.0,4.1,3360.0
B0460840263,Producto Electronics 459,Electronics,3703.0,6070.0,39.0,4.3,1154.0
B0450234549,Producto Electronics 460,Electronics,2279.0,4848.0,53.0,4.1,7045.0
B0537388058,Producto Home&Kitchen 461,Home&Kitchen,1081.0,2079.0,48.0,4.1,6642.0
B0594286158,Producto Home&Kitchen 462,Home&Kitchen,945.0,2054.0,54.0,4.0,174.0
B0946075630,Producto Computers&Accessories 463,Computers&Accessories,3614.0,4633.0,22.0,3.6,573.0
B0875520845,Producto Car&Motorbike 464,Car&Motorbike,245.0,645.0,62.0,4.0,12153.0
B0290828742,Producto Computers&Accessories 465,Computers&Accessories,1149.0,2444.0,53.0,4.1,3213.0
B0399137040,Producto Electronics 466,Electronics,300.0,639.0,53.0,3.9,7935.0
B0308900313,Producto OfficeProducts 467,OfficeProducts,99.0,129.0,23.0,3.5,11499.0
B0860013540,Producto Electronics 468,Electronics,868.0,3617.0,76.0,3.8,7732.0
B0675684435,Producto Car&Motorbike 469,Car&Motorbike,686.0,1124.0,39.0,4.0,3957.0
B0269955977,Producto Electronics 470,Electronics,2764.0,3412.0,19.0,4.2,1674.0
B0482658706,Producto Car&Motorbike 471,Car&Motorbike,542.0,1937.0,72.0,4.6,9504.0
B0809501597,Producto Electronics 472,Electronics,5554.0,8678.0,36.0,3.9,5301.0
B0646719133,Producto OfficeProducts 473,OfficeProducts,234.0,668.0,65.0,3.9,5347.0
B0736826264,Producto Computers&Accessories 474,Computers&Accessories,880.0,1834.0,52.0,3.9,8115.0
B0755827799,Producto Health&PersonalCare 475,Health&PersonalCare,106.0,272.0,61.0,3.8,1265.0
B0840684670,Producto Electronics 476,Electronics,3373.0,6133.0,45.0,4.2,5209.0
B0819097793,Producto Computers&Accessories 477,Computers&Accessories,563.0,1223.0,54.0,4.6,6139.0
B0399911013,Producto Car&Motorbike 478,Car&Motorbike,609.0,999.0,39.0,3.8,2068.0
B0557696418,Producto Computers&Accessories 479,Computers&Accessories,2462.0,3282.0,25.0,3.6,3859.0
B0454240306,Producto Computers&Accessories 480,Computers&Accessories,1173.0,2213.0,47.0,4.3,1247.0
B0204224868,Producto Home&Kitchen 481,Home&Kitchen,471.0,1273.0,63.0,4.1,2436.0
B0189473350,Producto Computers&Accessories 482,Computers&Accessories,493.0,986.0,50.0,4.1,3467.0
B0296737350,Producto Computers&Accessories 483,Computers&Accessories,1683.0,2672.0,37.0,4.4,4010.0
B0862080410,Producto Computers&Accessories 484,Computers&Accessories,4550.0,7983.0,43.0,3.6,4998.0
B0887413001,Producto HomeImprovement 485,HomeImprovement,86.0,297.0,71.0,3.7,7492.0
B0118026678,Producto Electronics 486,Electronics,839.0,1216.0,31.0,3.9,1527.0
B0704426694,Producto Electronics 487,Electronics,2894.0,5788.0,50.0,4.0,14961.0
B0907663237,Producto Car&Motorbike 488,Car&Motorbike,493.0,1493.0,67.0,4.0,7373.0
B0746868997,Producto OfficeProducts 489,OfficeProducts,711.0,1654.0,57.0,4.7,27174.0
B0117440076,Producto Computers&Accessories 490,Computers&Accessories,905.0,1104.0,18.0,3.9,8329.0
B0811987119,Producto Computers&Accessories 491,Computers&Accessories,2945.0,3875.0,24.0,3.8,1766.0
B0355458561,Producto Electronics 492,Electronics,2010.0,4276.0,53.0,4.1,1197.0
B0853914066,Producto Electronics 493,Electronics,690.0,1437.0,52.0,4.3,925.0
B0642089266,Producto Computers&Accessories 494,Computers&Accessories,847.0,1227.0,31.0,3.8,157.0
B0368756412,Producto Computers&Accessories 495,Computers&Accessories,1539.0,2108.0,27.0,3.9,4090.0
B0953024402,Producto Computers&Accessories 496,Computers&Accessories,314.0,982.0,68.0,4.3,3312.0
B0150340849,Producto Electronics 497,Electronics,1792.0,7166.0,75.0,4.4,11498.0
B0627987064,Producto Health&PersonalCare 498,Health&PersonalCare,394.0,839.0,53.0,4.1,2775.0
B0454278015,Producto Health&PersonalCare 499,Health&PersonalCare,207.0,334.0,38.0,4.7,2376.0
B0946259250,Producto Home&Kitchen 500,Home&Kitchen,375.0,1102.0,66.0,4.6,11075.0
B0709943705,Producto Computers&Accessories 501,Computers&Accessories,2126.0,4011.0,47.0,3.6,17192.0
B0874152773,Producto Electronics 502,Electronics,1805.0,3167.0,43.0,3.5,9009.0
B0337358389,Producto Home&Kitchen 503,Home&Kitchen,2116.0,4318.0,51.0,4.3,8546.0
B0105397902,Producto Home&Kitchen 504,Home&Kitchen,1114.0,1827.0,39.0,4.4,12585.0
B0889252315,Producto Electronics 505,Electronics,967.0,1639.0,41.0,3.9,5788.0
B0340583626,Producto HomeImprovement 506,HomeImprovement,208.0,385.0,46.0,3.9,7739.0
B0783713159,Producto Home&Kitchen 507,Home&Kitchen,1342.0,2580.0,48.0,3.8,6295.0
B0944528184,Producto Toys&Games 508,Toys&Games,434.0,523.0,17.0,3.6,5376.0
B0177939633,Producto Home&Kitchen 509,Home&Kitchen,653.0,1390.0,53.0,4.4,3003.0
B0103666608,Producto Computers&Accessories 510,Computers&Accessories,1478.0,2111.0,30.0,3.9,8473.0
B0445520242,Producto Computers&Accessories 511,Computers&Accessories,323.0,539.0,40.0,4.1,1171.0
B0946992882,Producto Toys&Games 512,Toys&Games,86.0,191.0,55.0,3.5,4206.0
B0909141719,Producto OfficeProducts 513,OfficeProducts,398.0,1530.0,74.0,4.4,6792.0
B0397863167,Producto Electronics 514,Electronics,1955.0,2573.0,24.0,4.1,50.0
B0326229488,Producto Electronics 515,Electronics,1183.0,2465.0,52.0,3.7,2368.0
B0540168570,Producto Computers&Accessories 516,Computers&Accessories,4211.0,7656.0,45.0,4.1,7019.0
B0284300323,Producto Home&Kitchen 517,Home&Kitchen,1174.0,2445.0,52.0,4.0,2845.0
B0990178374,Producto Health&PersonalCare 518,Health&PersonalCare,495.0,1413.0,65.0,3.9,15247.0
B0296564036,Producto Electronics 519,Electronics,3600.0,7826.0,54.0,3.2,3733.0
B0738335801,Producto Computers&Accessories 520,Computers&Accessories,1731.0,3683.0,53.0,3.8,3321.0
B0605286718,Producto Computers&Accessories 521,Computers&Accessories,5199.0,5713.0,9.0,4.0,6601.0
B0765707228,Producto Car&Motorbike 522,Car&Motorbike,454.0,648.0,30.0,3.8,2203.0
B0764824847,Producto MusicalInstruments 523,MusicalInstruments,717.0,1156.0,38.0,3.9,1152.0
B0543239813,Producto MusicalInstruments 524,MusicalInstruments,340.0,641.0,47.0,4.4,8802.0
B0246152013,Producto Computers&Accessories 525,Computers&Accessories,249.0,346.0,28.0,3.9,804.0
B0241919865,Producto Computers&Accessories 526,Computers&Accessories,1597.0,2281.0,30.0,3.4,1644.0
B0211907763,Producto Electronics 527,Electronics,393.0,742.0,47.0,4.0,4628.0
B0520642049,Producto Electronics 528,Electronics,672.0,1179.0,43.0,4.0,3284.0
B0682916312,Producto OfficeProducts 529,OfficeProducts,319.0,560.0,43.0,3.8,29167.0
B0273982174,Producto Home&Kitchen 530,Home&Kitchen,85.0,100.0,15.0,4.1,4610.0
B0684197233,Producto Health&PersonalCare 531,Health&PersonalCare,283.0,471.0,40.0,3.6,3020.0
B0386052209,Producto Health&PersonalCare 532,Health&PersonalCare,405.0,506.0,20.0,3.9,1654.0
B0998430924,Producto Computers&Accessories 533,Computers&Accessories,4252.0,7331.0,42.0,3.6,4663.0
B0799530897,Producto Home&Kitchen 534,Home&Kitchen,912.0,1471.0,38.0,3.9,9671.0
B0823772368,Producto Toys&Games 535,Toys&Games,526.0,822.0,36.0,4.2,597.0
B0303120876,Producto MusicalInstruments 536,MusicalInstruments,4935.0,6854.0,28.0,3.9,4536.0
B0664750811,Producto Electronics 537,Electronics,744.0,2757.0,73.0,4.0,4820.0
B0661582027,Producto Computers&Accessories 538,Computers&Accessories,1397.0,2409.0,42.0,4.0,8130.0
B0521803938,Producto Electronics 539,Electronics,4396.0,6561.0,33.0,4.0,4005.0
B0991388501,Producto Car&Motorbike 540,Car&Motorbike,403.0,660.0,39.0,4.2,6816.0
B0202459046,Producto Computers&Accessories 541,Computers&Accessories,3132.0,4121.0,24.0,4.2,15738.0
B0646957440,Producto Electronics 542,Electronics,488.0,920.0,47.0,4.4,10651.0
B0162286333,Producto Home&Kitchen 543,Home&Kitchen,1433.0,2018.0,29.0,4.0,2773.0
B0607666596,Producto Computers&Accessories 544,Computers&Accessories,2770.0,3378.0,18.0,3.5,844.0
B0650533376,Producto Computers&Accessories 545,Computers&Accessories,1071.0,1508.0,29.0,4.2,3422.0
B0958794975,Producto Electronics 546,Electronics,1070.0,2891.0,63.0,4.4,2256.0
B0454353721,Producto Home&Kitchen 547,Home&Kitchen,2970.0,3667.0,19.0,4.6,4760.0
B0625470976,Producto Computers&Accessories 548,Computers&Accessories,1551.0,1915.0,19.0,4.4,4367.0
B0103391628,Producto Home&Kitchen 549,Home&Kitchen,1679.0,1845.0,9.0,3.8,447.0
B0647381933,Producto Computers&Accessories 550,Computers&Accessories,1171.0,2168.0,46.0,4.1,5134.0
B0717898670,Producto OfficeProducts 551,OfficeProducts,289.0,380.0,24.0,3.9,10644.0
B0686550480,Producto Computers&Accessories 552,Computers&Accessories,1071.0,1260.0,15.0,3.8,2890.0
B0624241611,Producto Computers&Accessories 553,Computers&Accessories,863.0,2785.0,69.0,4.0,3749.0
B0171465982,Producto OfficeProducts 554,OfficeProducts,525.0,1695.0,69.0,4.4,12255.0
B0444985094,Producto Computers&Accessories 555,Computers&Accessories,220.0,612.0,64.0,3.6,3702.0
B0106670326,Producto Electronics 556,Electronics,5762.0,9294.0,38.0,3.7,3250.0
B0935896370,Producto Electronics 557,Electronics,3846.0,5269.0,27.0,4.3,9957.0
B0666244610,Producto Home&Kitchen 558,Home&Kitchen,600.0,1034.0,42.0,4.4,1986.0
B0108620209,Producto Computers&Accessories 559,Computers&Accessories,1811.0,2663.0,32.0,3.8,7219.0
B0669078681,Producto Home&Kitchen 560,Home&Kitchen,1463.0,1951.0,25.0,4.4,707.0
B0625842974,Producto Electronics 561,Electronics,842.0,1238.0,32.0,4.3,19837.0
B0581254755,Producto Electronics 562,Electronics,1297.0,2947.0,56.0,4.0,1954.0
B0932316733,Producto Electronics 563,Electronics,1538.0,3343.0,54.0,3.4,3772.0
B0589662105,Producto Computers&Accessories 564,Computers&Accessories,175.0,407.0,57.0,3.6,11572.0
B0549790315,Producto Computers&Accessories 565,Computers&Accessories,1052.0,3758.0,72.0,3.9,937.0
B0154932534,Producto Computers&Accessories 566,Computers&Accessories,990.0,1237.0,20.0,4.2,2159.0
B0231972251,Producto Computers&Accessories 567,Computers&Accessories,767.0,1300.0,41.0,4.2,9177.0
B0260246352,Producto HomeImprovement 568,HomeImprovement,609.0,937.0,35.0,3.9,360.0
B0935612325,Producto Electronics 569,Electronics,1620.0,4629.0,65.0,4.0,8149.0
B0843999470,Producto Computers&Accessories 570,Computers&Accessories,2357.0,2741.0,14.0,3.9,3791.0
B0491813661,Producto Home&Kitchen 571,Home&Kitchen,895.0,1297.0,31.0,3.9,742.0
B0513948225,Producto Computers&Accessories 572,Computers&Accessories,1920.0,2666.0,28.0,4.0,16341.0
B0831568775,Producto Computers&Accessories 573,Computers&Accessories,350.0,1128.0,69.0,4.1,5925.0
B0365663844,Producto OfficeProducts 574,OfficeProducts,225.0,751.0,70.0,3.6,3169.0
B0686053090,Producto Toys&Games 575,Toys&Games,792.0,1116.0,29.0,3.9,1004.0
B0432087913,Producto Electronics 576,Electronics,1208.0,2047.0,41.0,4.0,1484.0
B0393368166,Producto Toys&Games 577,Toys&Games,306.0,766.0,60.0,4.3,24407.0
